# frequency  PSD
3.221538461538461462e+00 1.038206241029888528e-14
3.221623931623931458e+00 1.036890033044283818e-14
3.221709401709401899e+00 1.036632864124822172e-14
3.221794871794871895e+00 1.036299426818219312e-14
3.221880341880341891e+00 1.035580718991372412e-14
3.221965811965811888e+00 1.035177014371375495e-14
3.222051282051281884e+00 1.035177014371375495e-14
3.222136752136752325e+00 1.035580718991372412e-14
3.222222222222222321e+00 1.035580718991372412e-14
3.222307692307692317e+00 1.035580718991372412e-14
3.222393162393162314e+00 1.036299426818219312e-14
3.222478632478632310e+00 1.035580718991372412e-14
3.222564102564102750e+00 1.035580718991372412e-14
3.222649572649572747e+00 1.035580718991372412e-14
3.222735042735042743e+00 1.035580718991372412e-14
3.222820512820512739e+00 1.035580718991372412e-14
3.222905982905982736e+00 1.035580718991372412e-14
3.222991452991453176e+00 1.035177014371375495e-14
3.223076923076923173e+00 1.034510768998338364e-14
3.223162393162393169e+00 1.034510768998338364e-14
3.223247863247863165e+00 1.032975806388161967e-14
3.223333333333333162e+00 1.032704280997032873e-14
3.223418803418803602e+00 1.032704280997032873e-14
3.223504273504273598e+00 1.032704280997032873e-14
3.223589743589743595e+00 1.032014436358445271e-14
3.223675213675213591e+00 1.032704280997032873e-14
3.223760683760683587e+00 1.032704280997032873e-14
3.223846153846154028e+00 1.032014436358445271e-14
3.223931623931624024e+00 1.031301517559506280e-14
3.224017094017094021e+00 1.028752627682797613e-14
3.224102564102564017e+00 1.028752627682797613e-14
3.224188034188034013e+00 1.031301517559506280e-14
3.224273504273504454e+00 1.031301517559506280e-14
3.224358974358974450e+00 1.031301517559506280e-14
3.224444444444444446e+00 1.028752627682797613e-14
3.224529914529914443e+00 1.027924940535720889e-14
3.224615384615384439e+00 1.027858203197791203e-14
3.224700854700854880e+00 1.027858203197791203e-14
3.224786324786324876e+00 1.027924940535720889e-14
3.224871794871794872e+00 1.028752627682797613e-14
3.224957264957264869e+00 1.027924940535720889e-14
3.225042735042734865e+00 1.027858203197791203e-14
3.225128205128205305e+00 1.027123113101159031e-14
3.225213675213675302e+00 1.023870403013389550e-14
3.225299145299145298e+00 1.023777608327804404e-14
3.225384615384615294e+00 1.023326617284498882e-14
3.225470085470085291e+00 1.023326617284498882e-14
3.225555555555555731e+00 1.023170703197486723e-14
3.225641025641025728e+00 1.023170703197486723e-14
3.225726495726495724e+00 1.023078861441198485e-14
3.225811965811965720e+00 1.023078861441198485e-14
3.225897435897435717e+00 1.023170703197486723e-14
3.225982905982906157e+00 1.023078861441198485e-14
3.226068376068376153e+00 1.023066113709067493e-14
3.226153846153846150e+00 1.022317030154446498e-14
3.226239316239316146e+00 1.022317030154446498e-14
3.226324786324786142e+00 1.022317030154446498e-14
3.226410256410256583e+00 1.022317030154446498e-14
3.226495726495726579e+00 1.020700800677412110e-14
3.226581196581196576e+00 1.020251453610578673e-14
3.226666666666666572e+00 1.017537816870061003e-14
3.226752136752136568e+00 1.016470632617682440e-14
3.226837606837607009e+00 1.014454194509529618e-14
3.226923076923077005e+00 1.014208988739803294e-14
3.227008547008547001e+00 1.014454194509529618e-14
3.227094017094016998e+00 1.014208988739803294e-14
3.227179487179486994e+00 1.014454194509529618e-14
3.227264957264957435e+00 1.014208988739803294e-14
3.227350427350427431e+00 1.013715055579810257e-14
3.227435897435897427e+00 1.013407530900312599e-14
3.227521367521367424e+00 1.013715055579810257e-14
3.227606837606837420e+00 1.013407530900312599e-14
3.227692307692307860e+00 1.013162077669260146e-14
3.227777777777777857e+00 1.013162077669260146e-14
3.227863247863247853e+00 1.011793508171500706e-14
3.227948717948717849e+00 1.010526604477322630e-14
3.228034188034187846e+00 1.010064619032884579e-14
3.228119658119658286e+00 1.010064619032884579e-14
3.228205128205128283e+00 1.009730015020236904e-14
3.228290598290598279e+00 1.009730015020236904e-14
3.228376068376068275e+00 1.009730015020236904e-14
3.228461538461538272e+00 1.009730015020236904e-14
3.228547008547008712e+00 1.009551400001506794e-14
3.228632478632478708e+00 1.009437917958118576e-14
3.228717948717948705e+00 1.008214121821082319e-14
3.228803418803418701e+00 1.008214121821082319e-14
3.228888888888888697e+00 1.007238729308361080e-14
3.228974358974359138e+00 1.006822792667343538e-14
3.229059829059829134e+00 1.006822792667343538e-14
3.229145299145299131e+00 1.006822792667343538e-14
3.229230769230769127e+00 1.006546965173301530e-14
3.229316239316239123e+00 1.006201825420946402e-14
3.229401709401709564e+00 1.006201825420946402e-14
3.229487179487179560e+00 1.005973081045113350e-14
3.229572649572649556e+00 1.005973081045113350e-14
3.229658119658119553e+00 1.005569567756646871e-14
3.229743589743589549e+00 1.005569567756646871e-14
3.229829059829059990e+00 1.005569567756646871e-14
3.229914529914529986e+00 1.005258919643171201e-14
3.229999999999999982e+00 1.005003408229537598e-14
3.230085470085469979e+00 1.004391911963947033e-14
3.230170940170939975e+00 1.004391911963947033e-14
3.230256410256410415e+00 1.004391911963947033e-14
3.230341880341880412e+00 1.005003408229537598e-14
3.230427350427350408e+00 1.004391911963947033e-14
3.230512820512820404e+00 1.004391911963947033e-14
3.230598290598290401e+00 1.004350884743949317e-14
3.230683760683760841e+00 1.004350884743949317e-14
3.230769230769230838e+00 1.004237844879255686e-14
3.230854700854700834e+00 1.004350884743949317e-14
3.230940170940170830e+00 1.004237844879255686e-14
3.231025641025640827e+00 1.003779577758175626e-14
3.231111111111111267e+00 1.003779577758175626e-14
3.231196581196581263e+00 1.003779577758175626e-14
3.231282051282051260e+00 1.002994474196754194e-14
3.231367521367521256e+00 1.002994474196754194e-14
3.231452991452991252e+00 1.001164402015925877e-14
3.231538461538461693e+00 1.001164402015925877e-14
3.231623931623931689e+00 1.001164402015925877e-14
3.231709401709401686e+00 1.001164402015925877e-14
3.231794871794871682e+00 1.001164402015925877e-14
3.231880341880341678e+00 1.002994474196754194e-14
3.231965811965812119e+00 1.002994474196754194e-14
3.232051282051282115e+00 1.001164402015925877e-14
3.232136752136752111e+00 1.000150330543944119e-14
3.232222222222222108e+00 9.997305169910460362e-15
3.232307692307692104e+00 9.997305169910460362e-15
3.232393162393162545e+00 9.997305169910460362e-15
3.232478632478632541e+00 9.989238707305588802e-15
3.232564102564102537e+00 9.965968851868832700e-15
3.232649572649572534e+00 9.965968851868832700e-15
3.232735042735042530e+00 9.965968851868832700e-15
3.232820512820512970e+00 9.955751133670277028e-15
3.232905982905982967e+00 9.955751133670277028e-15
3.232991452991452963e+00 9.955751133670277028e-15
3.233076923076922959e+00 9.955751133670277028e-15
3.233162393162392956e+00 9.944394653194402906e-15
3.233247863247863396e+00 9.944394653194402906e-15
3.233333333333333393e+00 9.955751133670277028e-15
3.233418803418803389e+00 9.944394653194402906e-15
3.233504273504273385e+00 9.944394653194402906e-15
3.233589743589743382e+00 9.935068661782214457e-15
3.233675213675213822e+00 9.930693527892116140e-15
3.233760683760683818e+00 9.930693527892116140e-15
3.233846153846153815e+00 9.928842646221731907e-15
3.233931623931623811e+00 9.926494205164162876e-15
3.234017094017093807e+00 9.926494205164162876e-15
3.234102564102564248e+00 9.925932043212964574e-15
3.234188034188034244e+00 9.925701837728647792e-15
3.234273504273504241e+00 9.925701837728647792e-15
3.234358974358974237e+00 9.925932043212964574e-15
3.234444444444444233e+00 9.926494205164162876e-15
3.234529914529914674e+00 9.926494205164162876e-15
3.234615384615384670e+00 9.926494205164162876e-15
3.234700854700854666e+00 9.925932043212964574e-15
3.234786324786324663e+00 9.925932043212964574e-15
3.234871794871794659e+00 9.925932043212964574e-15
3.234957264957265100e+00 9.925932043212964574e-15
3.235042735042735096e+00 9.925932043212964574e-15
3.235128205128205092e+00 9.925932043212964574e-15
3.235213675213675089e+00 9.925932043212964574e-15
3.235299145299145085e+00 9.925701837728647792e-15
3.235384615384615525e+00 9.916529386300921116e-15
3.235470085470085522e+00 9.916529386300921116e-15
3.235555555555555518e+00 9.916529386300921116e-15
3.235641025641025514e+00 9.925701837728647792e-15
3.235726495726495511e+00 9.916529386300921116e-15
3.235811965811965951e+00 9.914490463154004562e-15
3.235897435897435948e+00 9.897312078896872993e-15
3.235982905982905944e+00 9.890081832847608436e-15
3.236068376068375940e+00 9.890081832847608436e-15
3.236153846153845937e+00 9.879353224632908411e-15
3.236239316239316377e+00 9.874704468593085594e-15
3.236324786324786373e+00 9.859169886203469282e-15
3.236410256410256370e+00 9.858602542596817327e-15
3.236495726495726366e+00 9.858602542596817327e-15
3.236581196581196362e+00 9.849302524855435385e-15
3.236666666666666803e+00 9.849302524855435385e-15
3.236752136752136799e+00 9.843474390897229671e-15
3.236837606837606796e+00 9.819252160876269815e-15
3.236923076923076792e+00 9.819252160876269815e-15
3.237008547008546788e+00 9.819252160876269815e-15
3.237094017094017229e+00 9.843474390897229671e-15
3.237179487179487225e+00 9.819252160876269815e-15
3.237264957264957221e+00 9.799559127247505334e-15
3.237350427350427218e+00 9.794523272859230939e-15
3.237435897435897214e+00 9.784508562385738994e-15
3.237521367521367655e+00 9.772485955792455255e-15
3.237606837606837651e+00 9.770811516597136100e-15
3.237692307692307647e+00 9.770811516597136100e-15
3.237777777777777644e+00 9.757022294423358172e-15
3.237863247863247640e+00 9.770811516597136100e-15
3.237948717948718080e+00 9.757022294423358172e-15
3.238034188034188077e+00 9.757022294423358172e-15
3.238119658119658073e+00 9.755880800600491306e-15
3.238205128205128069e+00 9.755537877519525829e-15
3.238290598290598510e+00 9.748964635758198384e-15
3.238376068376068506e+00 9.748594919655580186e-15
3.238461538461538503e+00 9.748594919655580186e-15
3.238547008547008499e+00 9.748594919655580186e-15
3.238632478632478495e+00 9.735406296109577866e-15
3.238717948717948936e+00 9.732971938105728534e-15
3.238803418803418932e+00 9.717862777434772637e-15
3.238888888888888928e+00 9.717862777434772637e-15
3.238974358974358925e+00 9.701701723039937363e-15
3.239059829059828921e+00 9.701701723039937363e-15
3.239145299145299361e+00 9.701701723039937363e-15
3.239230769230769358e+00 9.697256615688009714e-15
3.239316239316239354e+00 9.697256615688009714e-15
3.239401709401709351e+00 9.691235833935391224e-15
3.239487179487179347e+00 9.682621180893330672e-15
3.239572649572649787e+00 9.682621180893330672e-15
3.239658119658119784e+00 9.681411883288537993e-15
3.239743589743589780e+00 9.681411883288537993e-15
3.239829059829059776e+00 9.681411883288537993e-15
3.239914529914529773e+00 9.681411883288537993e-15
3.240000000000000213e+00 9.681411883288537993e-15
3.240085470085470210e+00 9.681411883288537993e-15
3.240170940170940206e+00 9.681411883288537993e-15
3.240256410256410202e+00 9.681411883288537993e-15
3.240341880341880199e+00 9.678911278514560615e-15
3.240427350427350639e+00 9.678911278514560615e-15
3.240512820512820635e+00 9.673078571198488816e-15
3.240598290598290632e+00 9.673078571198488816e-15
3.240683760683760628e+00 9.643672310636650541e-15
3.240769230769230624e+00 9.630979725775120732e-15
3.240854700854701065e+00 9.630979725775120732e-15
3.240940170940171061e+00 9.630979725775120732e-15
3.241025641025641058e+00 9.625641728486700948e-15
3.241111111111111054e+00 9.625641728486700948e-15
3.241196581196581050e+00 9.621794919503067726e-15
3.241282051282051491e+00 9.621794919503067726e-15
3.241367521367521487e+00 9.625641728486700948e-15
3.241452991452991483e+00 9.621794919503067726e-15
3.241538461538461480e+00 9.617969119035267813e-15
3.241623931623931476e+00 9.617969119035267813e-15
3.241709401709401916e+00 9.611847150348458698e-15
3.241794871794871913e+00 9.610903020914532250e-15
3.241880341880341909e+00 9.610436500023933905e-15
3.241965811965811906e+00 9.610436500023933905e-15
3.242051282051281902e+00 9.606038156500002178e-15
3.242136752136752342e+00 9.585428582043187115e-15
3.242222222222222339e+00 9.585339111058565974e-15
3.242307692307692335e+00 9.585339111058565974e-15
3.242393162393162331e+00 9.583896840683509289e-15
3.242478632478632328e+00 9.580628933530274661e-15
3.242564102564102768e+00 9.575719370348821118e-15
3.242649572649572765e+00 9.565664081734108919e-15
3.242735042735042761e+00 9.555566205044805599e-15
3.242820512820512757e+00 9.555566205044805599e-15
3.242905982905982754e+00 9.542810083421332476e-15
3.242991452991453194e+00 9.541507218923165041e-15
3.243076923076923190e+00 9.512776844260287996e-15
3.243162393162393187e+00 9.500903211490912832e-15
3.243247863247863183e+00 9.500903211490912832e-15
3.243333333333333179e+00 9.500903211490912832e-15
3.243418803418803620e+00 9.481720601376714200e-15
3.243504273504273616e+00 9.480153071017409954e-15
3.243589743589743613e+00 9.475640482323471660e-15
3.243675213675213609e+00 9.480153071017409954e-15
3.243760683760683605e+00 9.480153071017409954e-15
3.243846153846154046e+00 9.475640482323471660e-15
3.243931623931624042e+00 9.480153071017409954e-15
3.244017094017094038e+00 9.475640482323471660e-15
3.244102564102564035e+00 9.475640482323471660e-15
3.244188034188034031e+00 9.473285257270231857e-15
3.244273504273504471e+00 9.473285257270231857e-15
3.244358974358974468e+00 9.473285257270231857e-15
3.244444444444444464e+00 9.472014144614746272e-15
3.244529914529914461e+00 9.472014144614746272e-15
3.244615384615384457e+00 9.463080875882009377e-15
3.244700854700854897e+00 9.462791028636991034e-15
3.244786324786324894e+00 9.462791028636991034e-15
3.244871794871794890e+00 9.454115061905472200e-15
3.244957264957264886e+00 9.454115061905472200e-15
3.245042735042734883e+00 9.454115061905472200e-15
3.245128205128205323e+00 9.445895582883580779e-15
3.245213675213675319e+00 9.442782990310340475e-15
3.245299145299145316e+00 9.442782990310340475e-15
3.245384615384615312e+00 9.442782990310340475e-15
3.245470085470085309e+00 9.442151031473419822e-15
3.245555555555555749e+00 9.425991548338835315e-15
3.245641025641025745e+00 9.401253023507351039e-15
3.245726495726495742e+00 9.401253023507351039e-15
3.245811965811965738e+00 9.399910956178921817e-15
3.245897435897435734e+00 9.401253023507351039e-15
3.245982905982906175e+00 9.401253023507351039e-15
3.246068376068376171e+00 9.401253023507351039e-15
3.246153846153846168e+00 9.401253023507351039e-15
3.246239316239316164e+00 9.399910956178921817e-15
3.246324786324786160e+00 9.399910956178921817e-15
3.246410256410256601e+00 9.398120143258761258e-15
3.246495726495726597e+00 9.398120143258761258e-15
3.246581196581196593e+00 9.398120143258761258e-15
3.246666666666666590e+00 9.398120143258761258e-15
3.246752136752136586e+00 9.393147546791260586e-15
3.246837606837607026e+00 9.393147546791260586e-15
3.246923076923077023e+00 9.392164644848911746e-15
3.247008547008547019e+00 9.392164644848911746e-15
3.247094017094017016e+00 9.389859452104319595e-15
3.247179487179487012e+00 9.380617647846121990e-15
3.247264957264957452e+00 9.360926127703447174e-15
3.247350427350427449e+00 9.358793228456426576e-15
3.247435897435897445e+00 9.360926127703447174e-15
3.247521367521367441e+00 9.358793228456426576e-15
3.247606837606837438e+00 9.358793228456426576e-15
3.247692307692307878e+00 9.358793228456426576e-15
3.247777777777777874e+00 9.360926127703447174e-15
3.247863247863247871e+00 9.360926127703447174e-15
3.247948717948717867e+00 9.358793228456426576e-15
3.248034188034187864e+00 9.348650022799147652e-15
3.248119658119658304e+00 9.333424368931525881e-15
3.248205128205128300e+00 9.330165324839975583e-15
3.248290598290598297e+00 9.317056889093395043e-15
3.248376068376068293e+00 9.312820606437873754e-15
3.248461538461538289e+00 9.299542934113583729e-15
3.248547008547008730e+00 9.299542934113583729e-15
3.248632478632478726e+00 9.299542934113583729e-15
